,direction,age,sex,year,estimate
584,Arrivals,45-49 years,Male,2010,2075
585,Arrivals,45-49 years,Male,2011,2125
586,Arrivals,45-49 years,Male,2012,2192
587,Arrivals,45-49 years,Male,2013,2265
588,Arrivals,45-49 years,Male,2014,2560
589,Arrivals,45-49 years,Male,2015,2747
590,Arrivals,45-49 years,Male,2016,2972
591,Arrivals,45-49 years,Male,2017,3123
592,Arrivals,45-49 years,Male,2018,3316
593,Arrivals,45-49 years,Male,2019,4035
594,Arrivals,45-49 years,Male,2020,2237
595,Arrivals,45-49 years,Male,2021,1566
596,Arrivals,45-49 years,Male,2022,3123
597,Arrivals,45-49 years,Male,2023,5078
598,Arrivals,45-49 years,TOTAL,2001,4527
599,Arrivals,45-49 years,TOTAL,2002,5402
600,Arrivals,45-49 years,TOTAL,2003,5231
601,Arrivals,45-49 years,TOTAL,2004,4914
602,Arrivals,45-49 years,TOTAL,2005,5013
603,Arrivals,45-49 years,TOTAL,2006,5054
604,Arrivals,45-49 years,TOTAL,2007,5176
605,Arrivals,45-49 years,TOTAL,2008,5278
606,Arrivals,45-49 years,TOTAL,2009,4408
607,Arrivals,45-49 years,TOTAL,2010,3991
608,Arrivals,45-49 years,TOTAL,2011,4073
609,Arrivals,45-49 years,TOTAL,2012,4030
610,Arrivals,45-49 years,TOTAL,2013,4080
611,Arrivals,45-49 years,TOTAL,2014,4577
612,Arrivals,45-49 years,TOTAL,2015,4936
613,Arrivals,45-49 years,TOTAL,2016,5411
614,Arrivals,45-49 years,TOTAL,2017,5537
615,Arrivals,45-49 years,TOTAL,2018,5765
616,Arrivals,45-49 years,TOTAL,2019,7084
617,Arrivals,45-49 years,TOTAL,2020,4124
618,Arrivals,45-49 years,TOTAL,2021,2889
619,Arrivals,45-49 years,TOTAL,2022,5508
620,Arrivals,45-49 years,TOTAL,2023,8569
621,Arrivals,5-9 years,Female,2001,3467
622,Arrivals,5-9 years,Female,2002,4056
623,Arrivals,5-9 years,Female,2003,3758
624,Arrivals,5-9 years,Female,2004,3258
625,Arrivals,5-9 years,Female,2005,3274
626,Arrivals,5-9 years,Female,2006,3479
627,Arrivals,5-9 years,Female,2007,3547
628,Arrivals,5-9 years,Female,2008,3463
629,Arrivals,5-9 years,Female,2009,2858
630,Arrivals,5-9 years,Female,2010,2517
631,Arrivals,5-9 years,Female,2011,2280
632,Arrivals,5-9 years,Female,2012,2389
633,Arrivals,5-9 years,Female,2013,2679
634,Arrivals,5-9 years,Female,2014,2977
635,Arrivals,5-9 years,Female,2015,3290
636,Arrivals,5-9 years,Female,2016,3839
637,Arrivals,5-9 years,Female,2017,4007
638,Arrivals,5-9 years,Female,2018,3867
639,Arrivals,5-9 years,Female,2019,4356
640,Arrivals,5-9 years,Female,2020,2430
641,Arrivals,5-9 years,Female,2021,1838
642,Arrivals,5-9 years,Female,2022,3727
643,Arrivals,5-9 years,Female,2023,5358
644,Arrivals,5-9 years,Male,2001,3736
645,Arrivals,5-9 years,Male,2002,4473
646,Arrivals,5-9 years,Male,2003,4056
647,Arrivals,5-9 years,Male,2004,3416
648,Arrivals,5-9 years,Male,2005,3413
649,Arrivals,5-9 years,Male,2006,3596
650,Arrivals,5-9 years,Male,2007,3597
651,Arrivals,5-9 years,Male,2008,3639
652,Arrivals,5-9 years,Male,2009,2993
653,Arrivals,5-9 years,Male,2010,2661
654,Arrivals,5-9 years,Male,2011,2464
655,Arrivals,5-9 years,Male,2012,2389
656,Arrivals,5-9 years,Male,2013,2732
657,Arrivals,5-9 years,Male,2014,3151
658,Arrivals,5-9 years,Male,2015,3514
659,Arrivals,5-9 years,Male,2016,4093
660,Arrivals,5-9 years,Male,2017,4141
661,Arrivals,5-9 years,Male,2018,4108
662,Arrivals,5-9 years,Male,2019,4407
663,Arrivals,5-9 years,Male,2020,2528
664,Arrivals,5-9 years,Male,2021,1925
665,Arrivals,5-9 years,Male,2022,3721
666,Arrivals,5-9 years,Male,2023,5657
667,Arrivals,5-9 years,TOTAL,2001,7203
668,Arrivals,5-9 years,TOTAL,2002,8529
669,Arrivals,5-9 years,TOTAL,2003,7814
670,Arrivals,5-9 years,TOTAL,2004,6674
671,Arrivals,5-9 years,TOTAL,2005,6687
672,Arrivals,5-9 years,TOTAL,2006,7075
673,Arrivals,5-9 years,TOTAL,2007,7144
674,Arrivals,5-9 years,TOTAL,2008,7102
675,Arrivals,5-9 years,TOTAL,2009,5851
676,Arrivals,5-9 years,TOTAL,2010,5178
677,Arrivals,5-9 years,TOTAL,2011,4744
678,Arrivals,5-9 years,TOTAL,2012,4778
679,Arrivals,5-9 years,TOTAL,2013,5411
680,Arrivals,5-9 years,TOTAL,2014,6128
681,Arrivals,5-9 years,TOTAL,2015,6804
682,Arrivals,5-9 years,TOTAL,2016,7932
683,Arrivals,5-9 years,TOTAL,2017,8148
684,Arrivals,5-9 years,TOTAL,2018,7975
685,Arrivals,5-9 years,TOTAL,2019,8763
686,Arrivals,5-9 years,TOTAL,2020,4958
687,Arrivals,5-9 years,TOTAL,2021,3763
688,Arrivals,5-9 years,TOTAL,2022,7447
689,Arrivals,5-9 years,TOTAL,2023,11014
690,Arrivals,50-54 years,Female,2001,1604
691,Arrivals,50-54 years,Female,2002,1729
692,Arrivals,50-54 years,Female,2003,1698
693,Arrivals,50-54 years,Female,2004,1655
694,Arrivals,50-54 years,Female,2005,1697
695,Arrivals,50-54 years,Female,2006,1831
696,Arrivals,50-54 years,Female,2007,1897
697,Arrivals,50-54 years,Female,2008,1897
698,Arrivals,50-54 years,Female,2009,1709
699,Arrivals,50-54 years,Female,2010,1740
700,Arrivals,50-54 years,Female,2011,1611
701,Arrivals,50-54 years,Female,2012,1733
702,Arrivals,50-54 years,Female,2013,1763
703,Arrivals,50-54 years,Female,2014,1873
704,Arrivals,50-54 years,Female,2015,1914
705,Arrivals,50-54 years,Female,2016,2038
706,Arrivals,50-54 years,Female,2017,1885
707,Arrivals,50-54 years,Female,2018,1778
708,Arrivals,50-54 years,Female,2019,2784
709,Arrivals,50-54 years,Female,2020,1645
710,Arrivals,50-54 years,Female,2021,1165
711,Arrivals,50-54 years,Female,2022,1905
712,Arrivals,50-54 years,Female,2023,2732
713,Arrivals,50-54 years,Male,2001,1841
714,Arrivals,50-54 years,Male,2002,1925
715,Arrivals,50-54 years,Male,2003,1901
716,Arrivals,50-54 years,Male,2004,1817
717,Arrivals,50-54 years,Male,2005,1808
718,Arrivals,50-54 years,Male,2006,1844
719,Arrivals,50-54 years,Male,2007,1957
720,Arrivals,50-54 years,Male,2008,1961
721,Arrivals,50-54 years,Male,2009,1848
722,Arrivals,50-54 years,Male,2010,1583
723,Arrivals,50-54 years,Male,2011,1643
724,Arrivals,50-54 years,Male,2012,1691
725,Arrivals,50-54 years,Male,2013,1763
726,Arrivals,50-54 years,Male,2014,2042
727,Arrivals,50-54 years,Male,2015,2065
728,Arrivals,50-54 years,Male,2016,2207
729,Arrivals,50-54 years,Male,2017,2063
730,Arrivals,50-54 years,Male,2018,2058
731,Arrivals,50-54 years,Male,2019,2783
732,Arrivals,50-54 years,Male,2020,1638
733,Arrivals,50-54 years,Male,2021,1220
734,Arrivals,50-54 years,Male,2022,2099
735,Arrivals,50-54 years,Male,2023,2706
736,Arrivals,50-54 years,TOTAL,2001,3445
737,Arrivals,50-54 years,TOTAL,2002,3654
738,Arrivals,50-54 years,TOTAL,2003,3599
739,Arrivals,50-54 years,TOTAL,2004,3472
740,Arrivals,50-54 years,TOTAL,2005,3505
741,Arrivals,50-54 years,TOTAL,2006,3675
742,Arrivals,50-54 years,TOTAL,2007,3854
743,Arrivals,50-54 years,TOTAL,2008,3858
744,Arrivals,50-54 years,TOTAL,2009,3557
745,Arrivals,50-54 years,TOTAL,2010,3323
746,Arrivals,50-54 years,TOTAL,2011,3254
747,Arrivals,50-54 years,TOTAL,2012,3424
748,Arrivals,50-54 years,TOTAL,2013,3526
749,Arrivals,50-54 years,TOTAL,2014,3915
750,Arrivals,50-54 years,TOTAL,2015,3979
751,Arrivals,50-54 years,TOTAL,2016,4245
752,Arrivals,50-54 years,TOTAL,2017,3948
753,Arrivals,50-54 years,TOTAL,2018,3836
754,Arrivals,50-54 years,TOTAL,2019,5567
755,Arrivals,50-54 years,TOTAL,2020,3283
756,Arrivals,50-54 years,TOTAL,2021,2385
757,Arrivals,50-54 years,TOTAL,2022,4005
758,Arrivals,50-54 years,TOTAL,2023,5437
759,Arrivals,55-59 years,Female,2001,1288
760,Arrivals,55-59 years,Female,2002,1316
761,Arrivals,55-59 years,Female,2003,1315
762,Arrivals,55-59 years,Female,2004,1387
763,Arrivals,55-59 years,Female,2005,1461
764,Arrivals,55-59 years,Female,2006,1607
765,Arrivals,55-59 years,Female,2007,1593
766,Arrivals,55-59 years,Female,2008,1622
767,Arrivals,55-59 years,Female,2009,1572
768,Arrivals,55-59 years,Female,2010,1492
769,Arrivals,55-59 years,Female,2011,1699
770,Arrivals,55-59 years,Female,2012,1797
771,Arrivals,55-59 years,Female,2013,1886
772,Arrivals,55-59 years,Female,2014,2020
773,Arrivals,55-59 years,Female,2015,2022
774,Arrivals,55-59 years,Female,2016,2082
775,Arrivals,55-59 years,Female,2017,1822
776,Arrivals,55-59 years,Female,2018,1777
777,Arrivals,55-59 years,Female,2019,3200
778,Arrivals,55-59 years,Female,2020,1720
779,Arrivals,55-59 years,Female,2021,1087
780,Arrivals,55-59 years,Female,2022,1814
781,Arrivals,55-59 years,Female,2023,2641
782,Arrivals,55-59 years,Male,2001,1300
783,Arrivals,55-59 years,Male,2002,1330
784,Arrivals,55-59 years,Male,2003,1319
785,Arrivals,55-59 years,Male,2004,1412
786,Arrivals,55-59 years,Male,2005,1386
787,Arrivals,55-59 years,Male,2006,1535
788,Arrivals,55-59 years,Male,2007,1441
789,Arrivals,55-59 years,Male,2008,1441
790,Arrivals,55-59 years,Male,2009,1434
791,Arrivals,55-59 years,Male,2010,1379
792,Arrivals,55-59 years,Male,2011,1467
793,Arrivals,55-59 years,Male,2012,1505
794,Arrivals,55-59 years,Male,2013,1672
795,Arrivals,55-59 years,Male,2014,1843
796,Arrivals,55-59 years,Male,2015,1848
797,Arrivals,55-59 years,Male,2016,1819
798,Arrivals,55-59 years,Male,2017,1664
799,Arrivals,55-59 years,Male,2018,1712
800,Arrivals,55-59 years,Male,2019,2476
801,Arrivals,55-59 years,Male,2020,1468
802,Arrivals,55-59 years,Male,2021,1111
803,Arrivals,55-59 years,Male,2022,1413
804,Arrivals,55-59 years,Male,2023,1739
805,Arrivals,55-59 years,TOTAL,2001,2588
806,Arrivals,55-59 years,TOTAL,2002,2646
807,Arrivals,55-59 years,TOTAL,2003,2634
808,Arrivals,55-59 years,TOTAL,2004,2799
809,Arrivals,55-59 years,TOTAL,2005,2847
810,Arrivals,55-59 years,TOTAL,2006,3142
811,Arrivals,55-59 years,TOTAL,2007,3034
812,Arrivals,55-59 years,TOTAL,2008,3063
813,Arrivals,55-59 years,TOTAL,2009,3006
814,Arrivals,55-59 years,TOTAL,2010,2871
815,Arrivals,55-59 years,TOTAL,2011,3166
816,Arrivals,55-59 years,TOTAL,2012,3302
817,Arrivals,55-59 years,TOTAL,2013,3558
818,Arrivals,55-59 years,TOTAL,2014,3863
819,Arrivals,55-59 years,TOTAL,2015,3870
820,Arrivals,55-59 years,TOTAL,2016,3901
821,Arrivals,55-59 years,TOTAL,2017,3486
822,Arrivals,55-59 years,TOTAL,2018,3489
823,Arrivals,55-59 years,TOTAL,2019,5676
824,Arrivals,55-59 years,TOTAL,2020,3188
825,Arrivals,55-59 years,TOTAL,2021,2198
826,Arrivals,55-59 years,TOTAL,2022,3228
827,Arrivals,55-59 years,TOTAL,2023,4379
828,Arrivals,60-64 years,Female,2001,1074
829,Arrivals,60-64 years,Female,2002,1104
830,Arrivals,60-64 years,Female,2003,959
831,Arrivals,60-64 years,Female,2004,984
832,Arrivals,60-64 years,Female,2005,1021
833,Arrivals,60-64 years,Female,2006,1143
834,Arrivals,60-64 years,Female,2007,1157
835,Arrivals,60-64 years,Female,2008,1247
836,Arrivals,60-64 years,Female,2009,1182
837,Arrivals,60-64 years,Female,2010,1221
838,Arrivals,60-64 years,Female,2011,1316
839,Arrivals,60-64 years,Female,2012,1423
840,Arrivals,60-64 years,Female,2013,1434
841,Arrivals,60-64 years,Female,2014,1651
842,Arrivals,60-64 years,Female,2015,1634
843,Arrivals,60-64 years,Female,2016,1826
844,Arrivals,60-64 years,Female,2017,1655
845,Arrivals,60-64 years,Female,2018,1708
846,Arrivals,60-64 years,Female,2019,3275
847,Arrivals,60-64 years,Female,2020,1693
848,Arrivals,60-64 years,Female,2021,1030
849,Arrivals,60-64 years,Female,2022,1589
850,Arrivals,60-64 years,Female,2023,2468
851,Arrivals,60-64 years,Male,2001,966
852,Arrivals,60-64 years,Male,2002,1033
853,Arrivals,60-64 years,Male,2003,985
854,Arrivals,60-64 years,Male,2004,933
855,Arrivals,60-64 years,Male,2005,998
856,Arrivals,60-64 years,Male,2006,1144
857,Arrivals,60-64 years,Male,2007,1162
858,Arrivals,60-64 years,Male,2008,1186
859,Arrivals,60-64 years,Male,2009,1280
860,Arrivals,60-64 years,Male,2010,1213
861,Arrivals,60-64 years,Male,2011,1355
862,Arrivals,60-64 years,Male,2012,1394
863,Arrivals,60-64 years,Male,2013,1467
864,Arrivals,60-64 years,Male,2014,1665
865,Arrivals,60-64 years,Male,2015,1708
866,Arrivals,60-64 years,Male,2016,1775
867,Arrivals,60-64 years,Male,2017,1679
868,Arrivals,60-64 years,Male,2018,1552
869,Arrivals,60-64 years,Male,2019,2709
870,Arrivals,60-64 years,Male,2020,1422
871,Arrivals,60-64 years,Male,2021,953
872,Arrivals,60-64 years,Male,2022,1380
873,Arrivals,60-64 years,Male,2023,1789
874,Arrivals,60-64 years,TOTAL,2001,2040
875,Arrivals,60-64 years,TOTAL,2002,2137
876,Arrivals,60-64 years,TOTAL,2003,1944
877,Arrivals,60-64 years,TOTAL,2004,1917
878,Arrivals,60-64 years,TOTAL,2005,2019
879,Arrivals,60-64 years,TOTAL,2006,2287
880,Arrivals,60-64 years,TOTAL,2007,2319
881,Arrivals,60-64 years,TOTAL,2008,2433
882,Arrivals,60-64 years,TOTAL,2009,2462
883,Arrivals,60-64 years,TOTAL,2010,2434
884,Arrivals,60-64 years,TOTAL,2011,2671
885,Arrivals,60-64 years,TOTAL,2012,2817
886,Arrivals,60-64 years,TOTAL,2013,2901
887,Arrivals,60-64 years,TOTAL,2014,3316
888,Arrivals,60-64 years,TOTAL,2015,3342
889,Arrivals,60-64 years,TOTAL,2016,3601
890,Arrivals,60-64 years,TOTAL,2017,3334
891,Arrivals,60-64 years,TOTAL,2018,3260
892,Arrivals,60-64 years,TOTAL,2019,5984
893,Arrivals,60-64 years,TOTAL,2020,3115
894,Arrivals,60-64 years,TOTAL,2021,1983
895,Arrivals,60-64 years,TOTAL,2022,2969
896,Arrivals,60-64 years,TOTAL,2023,4256
897,Arrivals,65-69 years,Female,2001,705
898,Arrivals,65-69 years,Female,2002,658
899,Arrivals,65-69 years,Female,2003,643
900,Arrivals,65-69 years,Female,2004,675
901,Arrivals,65-69 years,Female,2005,702
902,Arrivals,65-69 years,Female,2006,759
903,Arrivals,65-69 years,Female,2007,737
904,Arrivals,65-69 years,Female,2008,728
905,Arrivals,65-69 years,Female,2009,760
906,Arrivals,65-69 years,Female,2010,709
907,Arrivals,65-69 years,Female,2011,725
908,Arrivals,65-69 years,Female,2012,747
909,Arrivals,65-69 years,Female,2013,884
910,Arrivals,65-69 years,Female,2014,942
911,Arrivals,65-69 years,Female,2015,963
912,Arrivals,65-69 years,Female,2016,1096
913,Arrivals,65-69 years,Female,2017,972
914,Arrivals,65-69 years,Female,2018,945
915,Arrivals,65-69 years,Female,2019,2279
916,Arrivals,65-69 years,Female,2020,1178
917,Arrivals,65-69 years,Female,2021,758
918,Arrivals,65-69 years,Female,2022,1176
919,Arrivals,65-69 years,Female,2023,1969
920,Arrivals,65-69 years,Male,2001,679
921,Arrivals,65-69 years,Male,2002,752
922,Arrivals,65-69 years,Male,2003,673
923,Arrivals,65-69 years,Male,2004,651
924,Arrivals,65-69 years,Male,2005,707
925,Arrivals,65-69 years,Male,2006,796
926,Arrivals,65-69 years,Male,2007,756
927,Arrivals,65-69 years,Male,2008,757
928,Arrivals,65-69 years,Male,2009,748
929,Arrivals,65-69 years,Male,2010,772
930,Arrivals,65-69 years,Male,2011,840
931,Arrivals,65-69 years,Male,2012,877
932,Arrivals,65-69 years,Male,2013,951
933,Arrivals,65-69 years,Male,2014,947
934,Arrivals,65-69 years,Male,2015,1102
935,Arrivals,65-69 years,Male,2016,1151
936,Arrivals,65-69 years,Male,2017,1105
937,Arrivals,65-69 years,Male,2018,1056
938,Arrivals,65-69 years,Male,2019,2178
939,Arrivals,65-69 years,Male,2020,1151
940,Arrivals,65-69 years,Male,2021,732
941,Arrivals,65-69 years,Male,2022,1041
942,Arrivals,65-69 years,Male,2023,1597
943,Arrivals,65-69 years,TOTAL,2001,1384
944,Arrivals,65-69 years,TOTAL,2002,1410
945,Arrivals,65-69 years,TOTAL,2003,1316
946,Arrivals,65-69 years,TOTAL,2004,1326
947,Arrivals,65-69 years,TOTAL,2005,1409
948,Arrivals,65-69 years,TOTAL,2006,1555
949,Arrivals,65-69 years,TOTAL,2007,1493
950,Arrivals,65-69 years,TOTAL,2008,1485
951,Arrivals,65-69 years,TOTAL,2009,1508
952,Arrivals,65-69 years,TOTAL,2010,1481
953,Arrivals,65-69 years,TOTAL,2011,1565
954,Arrivals,65-69 years,TOTAL,2012,1624
955,Arrivals,65-69 years,TOTAL,2013,1835
956,Arrivals,65-69 years,TOTAL,2014,1889
957,Arrivals,65-69 years,TOTAL,2015,2065
958,Arrivals,65-69 years,TOTAL,2016,2247
959,Arrivals,65-69 years,TOTAL,2017,2077
960,Arrivals,65-69 years,TOTAL,2018,2001
961,Arrivals,65-69 years,TOTAL,2019,4457
962,Arrivals,65-69 years,TOTAL,2020,2329
963,Arrivals,65-69 years,TOTAL,2021,1490
964,Arrivals,65-69 years,TOTAL,2022,2217
965,Arrivals,65-69 years,TOTAL,2023,3567
966,Arrivals,70-74 years,Female,2001,439
967,Arrivals,70-74 years,Female,2002,445
968,Arrivals,70-74 years,Female,2003,393
969,Arrivals,70-74 years,Female,2004,364
970,Arrivals,70-74 years,Female,2005,357
971,Arrivals,70-74 years,Female,2006,456
972,Arrivals,70-74 years,Female,2007,466
973,Arrivals,70-74 years,Female,2008,428
974,Arrivals,70-74 years,Female,2009,437
975,Arrivals,70-74 years,Female,2010,407
976,Arrivals,70-74 years,Female,2011,425
977,Arrivals,70-74 years,Female,2012,402
978,Arrivals,70-74 years,Female,2013,456
979,Arrivals,70-74 years,Female,2014,526
980,Arrivals,70-74 years,Female,2015,481
981,Arrivals,70-74 years,Female,2016,459
982,Arrivals,70-74 years,Female,2017,466
983,Arrivals,70-74 years,Female,2018,506
984,Arrivals,70-74 years,Female,2019,1176
985,Arrivals,70-74 years,Female,2020,643
986,Arrivals,70-74 years,Female,2021,346
987,Arrivals,70-74 years,Female,2022,624
988,Arrivals,70-74 years,Female,2023,1078
989,Arrivals,70-74 years,Male,2001,418
990,Arrivals,70-74 years,Male,2002,443
991,Arrivals,70-74 years,Male,2003,354
992,Arrivals,70-74 years,Male,2004,345
993,Arrivals,70-74 years,Male,2005,378
994,Arrivals,70-74 years,Male,2006,466
995,Arrivals,70-74 years,Male,2007,422
996,Arrivals,70-74 years,Male,2008,412
997,Arrivals,70-74 years,Male,2009,446
998,Arrivals,70-74 years,Male,2010,373
999,Arrivals,70-74 years,Male,2011,392
1000,Arrivals,70-74 years,Male,2012,441
1001,Arrivals,70-74 years,Male,2013,446
1002,Arrivals,70-74 years,Male,2014,499
1003,Arrivals,70-74 years,Male,2015,509
1004,Arrivals,70-74 years,Male,2016,494
1005,Arrivals,70-74 years,Male,2017,483
1006,Arrivals,70-74 years,Male,2018,536
1007,Arrivals,70-74 years,Male,2019,1229
1008,Arrivals,70-74 years,Male,2020,600
1009,Arrivals,70-74 years,Male,2021,386
1010,Arrivals,70-74 years,Male,2022,588
1011,Arrivals,70-74 years,Male,2023,938
1012,Arrivals,70-74 years,TOTAL,2001,857
1013,Arrivals,70-74 years,TOTAL,2002,888
1014,Arrivals,70-74 years,TOTAL,2003,747
1015,Arrivals,70-74 years,TOTAL,2004,709
1016,Arrivals,70-74 years,TOTAL,2005,735
1017,Arrivals,70-74 years,TOTAL,2006,922
1018,Arrivals,70-74 years,TOTAL,2007,888
1019,Arrivals,70-74 years,TOTAL,2008,840
1020,Arrivals,70-74 years,TOTAL,2009,883
1021,Arrivals,70-74 years,TOTAL,2010,780
1022,Arrivals,70-74 years,TOTAL,2011,817
1023,Arrivals,70-74 years,TOTAL,2012,843
1024,Arrivals,70-74 years,TOTAL,2013,902
1025,Arrivals,70-74 years,TOTAL,2014,1025
1026,Arrivals,70-74 years,TOTAL,2015,990
1027,Arrivals,70-74 years,TOTAL,2016,953
1028,Arrivals,70-74 years,TOTAL,2017,949
1029,Arrivals,70-74 years,TOTAL,2018,1042
1030,Arrivals,70-74 years,TOTAL,2019,2405
1031,Arrivals,70-74 years,TOTAL,2020,1243
1032,Arrivals,70-74 years,TOTAL,2021,732
1033,Arrivals,70-74 years,TOTAL,2022,1212
1034,Arrivals,70-74 years,TOTAL,2023,2017
1035,Arrivals,75-79 years,Female,2001,293
1036,Arrivals,75-79 years,Female,2002,296
1037,Arrivals,75-79 years,Female,2003,242
1038,Arrivals,75-79 years,Female,2004,232
1039,Arrivals,75-79 years,Female,2005,249
1040,Arrivals,75-79 years,Female,2006,256
1041,Arrivals,75-79 years,Female,2007,262
1042,Arrivals,75-79 years,Female,2008,283
1043,Arrivals,75-79 years,Female,2009,244
1044,Arrivals,75-79 years,Female,2010,214
1045,Arrivals,75-79 years,Female,2011,238
1046,Arrivals,75-79 years,Female,2012,244
1047,Arrivals,75-79 years,Female,2013,288
1048,Arrivals,75-79 years,Female,2014,300
1049,Arrivals,75-79 years,Female,2015,274
1050,Arrivals,75-79 years,Female,2016,280
1051,Arrivals,75-79 years,Female,2017,252
1052,Arrivals,75-79 years,Female,2018,260
1053,Arrivals,75-79 years,Female,2019,620
1054,Arrivals,75-79 years,Female,2020,338
1055,Arrivals,75-79 years,Female,2021,193
1056,Arrivals,75-79 years,Female,2022,368
1057,Arrivals,75-79 years,Female,2023,532
1058,Arrivals,75-79 years,Male,2001,234
1059,Arrivals,75-79 years,Male,2002,222
1060,Arrivals,75-79 years,Male,2003,220
1061,Arrivals,75-79 years,Male,2004,230
1062,Arrivals,75-79 years,Male,2005,183
1063,Arrivals,75-79 years,Male,2006,215
1064,Arrivals,75-79 years,Male,2007,241
1065,Arrivals,75-79 years,Male,2008,252
1066,Arrivals,75-79 years,Male,2009,238
1067,Arrivals,75-79 years,Male,2010,216
1068,Arrivals,75-79 years,Male,2011,200
1069,Arrivals,75-79 years,Male,2012,212
1070,Arrivals,75-79 years,Male,2013,228
1071,Arrivals,75-79 years,Male,2014,287
1072,Arrivals,75-79 years,Male,2015,258
1073,Arrivals,75-79 years,Male,2016,260
1074,Arrivals,75-79 years,Male,2017,245
1075,Arrivals,75-79 years,Male,2018,262
1076,Arrivals,75-79 years,Male,2019,593
1077,Arrivals,75-79 years,Male,2020,286
1078,Arrivals,75-79 years,Male,2021,199
1079,Arrivals,75-79 years,Male,2022,285
1080,Arrivals,75-79 years,Male,2023,443
1081,Arrivals,75-79 years,TOTAL,2001,527
1082,Arrivals,75-79 years,TOTAL,2002,518
1083,Arrivals,75-79 years,TOTAL,2003,462
1084,Arrivals,75-79 years,TOTAL,2004,462
1085,Arrivals,75-79 years,TOTAL,2005,432
1086,Arrivals,75-79 years,TOTAL,2006,471
1087,Arrivals,75-79 years,TOTAL,2007,503
1088,Arrivals,75-79 years,TOTAL,2008,535
1089,Arrivals,75-79 years,TOTAL,2009,482
1090,Arrivals,75-79 years,TOTAL,2010,430
1091,Arrivals,75-79 years,TOTAL,2011,438
1092,Arrivals,75-79 years,TOTAL,2012,456
1093,Arrivals,75-79 years,TOTAL,2013,516
1094,Arrivals,75-79 years,TOTAL,2014,587
1095,Arrivals,75-79 years,TOTAL,2015,532
1096,Arrivals,75-79 years,TOTAL,2016,540
1097,Arrivals,75-79 years,TOTAL,2017,497
1098,Arrivals,75-79 years,TOTAL,2018,522
1099,Arrivals,75-79 years,TOTAL,2019,1213
1100,Arrivals,75-79 years,TOTAL,2020,624
1101,Arrivals,75-79 years,TOTAL,2021,392
1102,Arrivals,75-79 years,TOTAL,2022,652
1103,Arrivals,75-79 years,TOTAL,2023,974
1104,Arrivals,80-84 years,Female,2001,147
1105,Arrivals,80-84 years,Female,2002,179
1106,Arrivals,80-84 years,Female,2003,162
1107,Arrivals,80-84 years,Female,2004,150
1108,Arrivals,80-84 years,Female,2005,118
1109,Arrivals,80-84 years,Female,2006,136
1110,Arrivals,80-84 years,Female,2007,143
1111,Arrivals,80-84 years,Female,2008,150
1112,Arrivals,80-84 years,Female,2009,130
1113,Arrivals,80-84 years,Female,2010,129
1114,Arrivals,80-84 years,Female,2011,114
1115,Arrivals,80-84 years,Female,2012,134
1116,Arrivals,80-84 years,Female,2013,144
1117,Arrivals,80-84 years,Female,2014,145
1118,Arrivals,80-84 years,Female,2015,140
1119,Arrivals,80-84 years,Female,2016,155
1120,Arrivals,80-84 years,Female,2017,148
1121,Arrivals,80-84 years,Female,2018,139
1122,Arrivals,80-84 years,Female,2019,295
1123,Arrivals,80-84 years,Female,2020,162
1124,Arrivals,80-84 years,Female,2021,121
1125,Arrivals,80-84 years,Female,2022,198
1126,Arrivals,80-84 years,Female,2023,232
1127,Arrivals,80-84 years,Male,2001,84
1128,Arrivals,80-84 years,Male,2002,91
1129,Arrivals,80-84 years,Male,2003,89
1130,Arrivals,80-84 years,Male,2004,105
1131,Arrivals,80-84 years,Male,2005,94
1132,Arrivals,80-84 years,Male,2006,106
1133,Arrivals,80-84 years,Male,2007,118
1134,Arrivals,80-84 years,Male,2008,95
1135,Arrivals,80-84 years,Male,2009,93
1136,Arrivals,80-84 years,Male,2010,98
1137,Arrivals,80-84 years,Male,2011,111
1138,Arrivals,80-84 years,Male,2012,105
1139,Arrivals,80-84 years,Male,2013,114
1140,Arrivals,80-84 years,Male,2014,113
1141,Arrivals,80-84 years,Male,2015,110
1142,Arrivals,80-84 years,Male,2016,121
1143,Arrivals,80-84 years,Male,2017,125
1144,Arrivals,80-84 years,Male,2018,128
1145,Arrivals,80-84 years,Male,2019,269
1146,Arrivals,80-84 years,Male,2020,122
1147,Arrivals,80-84 years,Male,2021,98
1148,Arrivals,80-84 years,Male,2022,156
1149,Arrivals,80-84 years,Male,2023,192
1150,Arrivals,80-84 years,TOTAL,2001,231
1151,Arrivals,80-84 years,TOTAL,2002,270
1152,Arrivals,80-84 years,TOTAL,2003,251
1153,Arrivals,80-84 years,TOTAL,2004,255
1154,Arrivals,80-84 years,TOTAL,2005,212
1155,Arrivals,80-84 years,TOTAL,2006,242
1156,Arrivals,80-84 years,TOTAL,2007,261
1157,Arrivals,80-84 years,TOTAL,2008,245
1158,Arrivals,80-84 years,TOTAL,2009,223
1159,Arrivals,80-84 years,TOTAL,2010,227
1160,Arrivals,80-84 years,TOTAL,2011,225
1161,Arrivals,80-84 years,TOTAL,2012,239
1162,Arrivals,80-84 years,TOTAL,2013,258
1163,Arrivals,80-84 years,TOTAL,2014,258
1164,Arrivals,80-84 years,TOTAL,2015,250
1165,Arrivals,80-84 years,TOTAL,2016,276
1166,Arrivals,80-84 years,TOTAL,2017,273
1167,Arrivals,80-84 years,TOTAL,2018,267
